time,voltage,rpm,direction
25.18,-1.5,0,down
25.19,-1.5,0,down
25.2,-1.5,0,down
25.21,-1.5,0,down
25.22,-1.5,0,down
25.23,-1.5,0,down
25.24,-1.5,0,down
25.25,-1.5,0,down
25.26,-1.5,0,down
25.27,-1.5,0,down
25.28,-1.5,0,down
25.29,-1.5,0,down
25.3,-1.5,0,down
25.31,-1.5,0,down
25.32,-1.5,0,down
25.33,-1.5,0,down
25.34,-1.5,0,down
25.35,-1.5,0,down
25.36,-1.5,0,down
25.37,-1.5,0,down
25.38,-1.5,0,down
25.39,-1.5,0,down
25.4,-1.5,0,down
25.41,-1.5,0,down
25.42,-1.5,0,down
25.43,-1.5,0,down
25.44,-1.5,0,down
25.45,-1.5,0,down
25.46,-1.5,0,down
25.47,-1.5,0,down
25.48,-1.5,0,down
25.49,-1.5,0,down
25.5,-1.5,0,down
25.51,-1.5,0,down
25.52,-1.5,0,down
25.53,-1.5,0,down
25.54,-1.5,0,down
25.55,-1.5,0,down
25.56,-1.5,0,down
25.57,-1.5,0,down
25.58,-1.5,0,down
25.59,-1.5,0,down
25.6,-1.5,0,down
25.61,-1.5,0,down
25.62,-1.5,0,down
25.63,-1.5,0,down
25.64,-1.5,0,down
25.65,-1.5,0,down
25.66,-1.5,0,down
25.67,-1.5,0,down
25.68,-1.5,0,down
25.69,-1.5,0,down
25.7,-1.5,0,down
25.71,-1.5,0,down
25.72,-1.5,0,down
25.73,-1.5,0,down
25.74,-1.5,0,down
25.75,-1.5,0,down
25.76,-1.5,0,down
25.77,-1.5,0,down
25.78,-1.5,0,down
25.79,-1.5,0,down
25.8,-1.5,0,down
25.81,-1.5,0,down
25.82,-1.5,0,down
25.83,-1.5,0,down
25.84,-1.5,0,down
25.85,-1.5,0,down
25.86,-1.5,0,down
25.87,-1.5,0,down
25.88,-1.5,0,down
25.89,-1.5,0,down
25.9,-1.5,0,down
25.91,-1.5,0,down
25.92,-1.5,0,down
25.93,-1.5,0,down
25.94,-1.5,0,down
25.95,-1.5,0,down
25.96,-1.5,0,down
25.97,-1.5,0,down
25.98,-1.5,0,down
25.99,-1.5,0,down
26,-1.5,0,down
26.01,-1.5,0,down
26.02,-1.5,0,down
26.03,-1.5,0,down
26.04,-1.5,0,down
26.05,-1.5,0,down
26.06,-1.5,0,down
26.07,-1.5,0,down
26.08,-1.5,0,down
26.09,-1.5,0,down
26.1,-1.5,0,down
26.11,-1.5,0,down
26.12,-1.5,0,down
26.13,-1.5,0,down
26.14,-1.5,0,down
26.15,-1.5,0,down
26.16,-1.5,0,down
26.17,-1.5,0,down
26.18,-1.5,0,down
26.19,-1.5,0,down
26.2,-1.5,0,down
26.21,-1.5,0,down
26.22,-1.5,0,down
26.23,-1.5,0,down
26.24,-1.5,0,down
26.25,-1.5,0,down
26.26,-1.5,0,down
26.27,-1.5,0,down
26.28,-1.5,0,down
26.29,-1.5,0,down
26.3,-1.5,0,down
26.31,-1.5,0,down
26.32,-1.5,0,down
26.33,-1.5,0,down
26.34,-1.5,0,down
26.35,-1.5,0,down
26.36,-1.5,0,down
26.37,-1.5,0,down
26.38,-1.5,0,down
26.39,-1.5,0,down
26.4,-1.5,0,down
26.41,-1.5,0,down
26.42,-1.5,0,down
26.43,-1.5,0,down
26.44,-1.5,0,down
26.45,-1.5,0,down
26.46,-1.5,0,down
26.47,-1.5,0,down
26.48,-1.5,0,down
26.49,-1.5,0,down
26.5,-1.5,0,down
26.51,-1.5,0,down
26.52,-1.5,0,down
26.53,-1.5,0,down
26.54,-1.5,0,down
26.55,-1.5,0,down
26.56,-1.5,0,down
26.57,-1.5,0,down
26.58,-1.5,0,down
26.59,-1.5,0,down
26.6,-1.5,0,down
26.61,-1.5,0,down
26.62,-1.5,0,down
26.63,-1.5,0,down
26.64,-1.5,0,down
26.65,-1.5,0,down
26.66,-1.5,0,down
26.67,-1.5,0,down
26.68,-1.5,0,down
26.69,-1.5,0,down
26.7,-1.5,0,down
26.71,-1.5,0,down
26.72,-1.5,0,down
26.73,-1.5,0,down
26.74,-1.5,0,down
26.75,-1.5,0,down
26.76,-1.5,0,down
26.77,-1.5,0,down
26.78,-1.5,0,down
26.79,-1.5,0,down
26.8,-1.5,0,down
26.81,-1.5,0,down
26.82,-1.5,0,down
26.83,-1.5,0,down
26.84,-1.5,0,down
26.85,-1.5,0,down
26.86,-1.5,0,down
26.87,-1.5,0,down
26.88,-1.5,0,down
26.89,-1.5,0,down
26.9,-1.5,0,down
26.91,-1.5,0,down
26.92,-1.5,0,down
26.93,-1.5,0,down
26.94,-1.5,0,down
26.95,-1.5,0,down
26.96,-1.5,0,down
26.97,-1.5,0,down
26.98,-1.5,0,down
26.99,-1.5,0,down
27,-2,0,down
27.01,-2,0,down
27.02,-2,0,down
27.03,-2,0,down
27.04,-2,0,down
27.05,-2,0,down
27.06,-2,0,down
27.07,-2,0,down
27.08,-2,0,down
27.09,-2,0,down
27.1,-2,0,down
27.11,-2,0,down
27.12,-2,0,down
27.13,-2,0,down
27.14,-2,0,down
27.15,-2,0,down
27.16,-2,0,down
27.17,-2,0,down
27.18,-2,0,down
27.19,-2,0,down
27.2,-2,0,down
27.21,-2,0,down
27.22,-2,0,down
27.23,-2,-1,down
27.24,-2,-1,down
27.25,-2,-1,down
27.26,-2,-1,down
27.27,-2,-1,down
27.28,-2,0,down
27.29,-2,0,down
27.3,-2,0,down
27.31,-2,0,down
27.32,-2,0,down
27.33,-2,0,down
27.34,-2,0,down
27.35,-2,0,down
27.36,-2,0,down
27.37,-2,0,down
27.38,-2,0,down
27.39,-2,0,down
27.4,-2,0,down
27.41,-2,0,down
27.42,-2,0,down
27.43,-2,0,down
27.44,-2,0,down
27.45,-2,0,down
27.46,-2,0,down
27.47,-2,0,down
27.48,-2,0,down
27.49,-2,0,down
27.5,-2,0,down
27.51,-2,0,down
27.52,-2,0,down
27.53,-2,0,down
27.54,-2,0,down
27.55,-2,0,down
27.56,-2,0,down
27.57,-2,0,down
27.58,-2,0,down
27.59,-2,0,down
27.6,-2,0,down
27.61,-2,0,down
27.62,-2,0,down
27.63,-2,0,down
27.64,-2,0,down
27.65,-2,0,down
27.66,-2,0,down
27.67,-2,0,down
27.68,-2,0,down
27.69,-2,0,down
27.7,-2,0,down
27.71,-2,0,down
27.72,-2,0,down
27.73,-2,0,down
27.74,-2,0,down
27.75,-2,0,down
27.76,-2,0,down
27.77,-2,0,down
27.78,-2,0,down
27.79,-2,0,down
27.8,-2,0,down
27.81,-2,0,down
27.82,-2,0,down
27.83,-2,0,down
27.84,-2,0,down
27.85,-2,0,down
27.86,-2,0,down
27.87,-2,0,down
27.88,-2,0,down
27.89,-2,0,down
27.9,-2,0,down
27.91,-2,0,down
27.92,-2,0,down
27.93,-2,0,down
27.94,-2,0,down
27.95,-2,0,down
27.96,-2,0,down
27.97,-2,0,down
27.98,-2,0,down
27.99,-2,0,down
28,-2,0,down
28.01,-2,0,down
28.02,-2,0,down
28.03,-2,0,down
28.04,-2,0,down
28.05,-2,0,down
28.06,-2,0,down
28.07,-2,0,down
28.08,-2,0,down
28.09,-2,0,down
28.1,-2,0,down
28.11,-2,0,down
28.12,-2,0,down
28.13,-2,0,down
28.14,-2,0,down
28.15,-2,0,down
28.16,-2,0,down
28.17,-2,0,down
28.18,-2,0,down
28.19,-2,0,down
28.2,-2,0,down
28.21,-2,0,down
28.22,-2,0,down
28.23,-2,0,down
28.24,-2,0,down
28.25,-2,0,down
28.26,-2,0,down
28.27,-2,0,down
28.28,-2,0,down
28.29,-2,0,down
28.3,-2,0,down
28.31,-2,0,down
28.32,-2,0,down
28.33,-2,0,down
28.34,-2,0,down
28.35,-2,0,down
28.36,-2,0,down
28.37,-2,0,down
28.38,-2,0,down
28.39,-2,0,down
28.4,-2,0,down
28.41,-2,0,down
28.42,-2,0,down
28.43,-2,0,down
28.44,-2,0,down
28.45,-2,0,down
28.46,-2,0,down
28.47,-2,0,down
28.48,-2,0,down
28.49,-2,0,down
28.5,-2,0,down
28.51,-2,0,down
28.52,-2,0,down
28.53,-2,0,down
28.54,-2,0,down
28.55,-2,0,down
28.56,-2,0,down
28.57,-2,0,down
28.58,-2,0,down
28.59,-2,0,down
28.6,-2,0,down
28.61,-2,0,down
28.62,-2,0,down
28.63,-2,0,down
28.64,-2,0,down
28.65,-2,0,down
28.66,-2,0,down
28.67,-2,0,down
28.68,-2,0,down
28.69,-2,0,down
28.7,-2,0,down
28.71,-2,0,down
28.72,-2,0,down
28.73,-2,0,down
28.74,-2,0,down
28.75,-2,0,down
28.76,-2,0,down
28.77,-2,0,down
28.78,-2,0,down
28.79,-2,0,down
28.8,-2,0,down
28.81,-2,0,down
28.82,-2,0,down
28.83,-2,0,down
28.84,-2,0,down
28.85,-2,0,down
28.86,-2,0,down
28.87,-2,0,down
28.88,-2,0,down
28.89,-2,0,down
28.9,-2,0,down
28.91,-2,0,down
28.92,-2,0,down
28.93,-2,0,down
28.94,-2,0,down
28.95,-2,0,down
28.96,-2,0,down
28.97,-2,0,down
28.98,-2,0,down
28.99,-2,0,down
29,-2,0,down
29.01,-2,0,down
29.02,-2,0,down
29.03,-2,0,down
29.04,-2,0,down
29.05,-2,0,down
29.06,-2,0,down
29.07,-2,0,down
29.08,-2,0,down
29.09,-2,0,down
29.1,-2,0,down
29.11,-2,0,down
29.12,-2,0,down
29.13,-2,0,down
29.14,-2,0,down
29.15,-2,0,down
29.16,-2,0,down
29.17,-2,0,down
29.18,-2,0,down
29.19,-2,0,down
29.2,-2,0,down
29.21,-2,0,down
29.22,-2,0,down
29.23,-2,0,down
29.24,-2,0,down
29.25,-2,0,down
29.26,-2,0,down
29.27,-2,0,down
29.28,-2,0,down
29.29,-2,0,down
29.3,-2,0,down
29.31,-2,0,down
29.32,-2,0,down
29.33,-2,0,down
29.34,-2,0,down
29.35,-2,0,down
29.36,-2,0,down
29.37,-2,0,down
29.38,-2,0,down
29.39,-2,0,down
29.4,-2,0,down
29.41,-2,0,down
29.42,-2,0,down
29.43,-2,0,down
29.44,-2,0,down
29.45,-2,0,down
29.46,-2,0,down
29.47,-2,0,down
29.48,-2,0,down
29.49,-2,0,down
29.5,-2,0,down
29.51,-2,0,down
29.52,-2,0,down
29.53,-2,0,down
29.54,-2,0,down
29.55,-2,0,down
29.56,-2,0,down
29.57,-2,0,down
29.58,-2,0,down
29.59,-2,0,down
29.6,-2,0,down
29.61,-2,0,down
29.62,-2,0,down
29.63,-2,0,down
29.64,-2,0,down
29.65,-2,0,down
29.66,-2,0,down
29.67,-2,0,down
29.68,-2,0,down
29.69,-2,0,down
29.7,-2,0,down
29.71,-2,0,down
29.72,-2,0,down
29.73,-2,0,down
29.74,-2,0,down
29.75,-2,0,down
29.76,-2,0,down
29.77,-2,0,down
29.78,-2,0,down
29.79,-2,0,down
29.8,-2,0,down
29.81,-2,0,down
29.82,-2,0,down
29.83,-2,0,down
29.84,-2,0,down
29.85,-2,0,down
29.86,-2,0,down
29.87,-2,0,down
29.88,-2,0,down
29.89,-2,0,down
29.9,-2,0,down
29.91,-2,0,down
29.92,-2,0,down
29.93,-2,0,down
29.94,-2,0,down
29.95,-2,0,down
29.96,-2,0,down
29.97,-2,0,down
29.98,-2,0,down
29.99,-2,0,down
30,0,0,up
30.01,0,0,up
30.02,0,0,up
30.03,0,0,up
30.04,0,0,up
30.05,0,0,up
30.06,0,0,up
30.07,0,0,up
30.08,0,0,up
30.09,0,0,up
30.1,0,0,up
30.11,0,0,up
30.12,0,0,up
30.13,0,0,up
30.14,0,0,up
30.15,0,0,up
30.16,0,0,up
30.17,0,0,up
30.18,0,0,up
30.19,0,0,up
30.2,0,0,up
30.21,0,0,up
30.22,0,0,up
30.23,0,0,up
30.24,0,0,up
30.25,0,0,up
30.26,0,0,up
30.27,0,0,up
30.28,0,0,up
30.29,0,0,up
30.3,0,0,up
30.31,0,0,up
30.32,0,0,up
30.33,0,0,up
30.34,0,0,up
30.35,0,0,up
30.36,0,0,up
30.37,0,0,up
30.38,0,0,up
30.39,0,0,up
30.4,0,0,up
30.41,0,0,up
30.42,0,0,up
30.43,0,0,up
30.44,0,0,up
30.45,0,0,up
30.46,0,0,up
30.47,0,0,up
30.48,0,0,up
30.49,0,0,up
30.5,0,0,up
30.51,0,0,up
30.52,0,0,up
30.53,0,0,up
30.54,0,0,up
30.55,0,0,up
30.56,0,0,up
30.57,0,0,up
30.58,0,0,up
30.59,0,0,up
30.6,0,0,up
30.61,0,0,up
30.62,0,0,up
30.63,0,0,up
30.64,0,0,up
30.65,0,0,up
30.66,0,0,up
30.67,0,0,up
30.68,0,0,up
30.69,0,0,up
30.7,0,0,up
30.71,0,0,up
30.72,0,0,up
30.73,0,0,up
30.74,0,0,up
30.75,0,0,up
30.76,0,0,up
30.77,0,0,up
30.78,0,0,up
30.79,0,0,up
30.8,0,0,up
30.81,0,0,up
30.82,0,0,up
30.83,0,0,up
30.84,0,0,up
30.85,0,0,up
30.86,0,0,up
30.87,0,0,up
30.88,0,0,up
30.89,0,0,up
30.9,0,0,up
30.91,0,0,up
30.92,0,0,up
30.93,0,0,up
30.94,0,0,up
30.95,0,0,up
30.96,0,0,up
30.97,0,0,up
30.98,0,0,up
30.99,0,0,up
31,0,0,up
31.01,0,0,up
31.02,0,0,up
31.03,0,0,up
31.04,0,0,up
31.05,0,0,up
31.06,0,0,up
31.07,0,0,up
31.08,0,0,up
31.09,0,0,up
31.1,0,0,up
31.11,0,0,up
31.12,0,0,up
31.13,0,0,up
31.14,0,0,up
31.15,0,0,up
31.16,0,0,up
31.17,0,0,up
31.18,0,0,up
31.19,0,0,up
31.2,0,0,up
31.21,0,0,up
31.22,0,0,up
31.23,0,0,up
31.24,0,0,up
31.25,0,0,up
31.26,0,0,up
31.27,0,0,up
31.28,0,0,up
31.29,0,0,up
31.3,0,0,up
31.31,0,0,up
31.32,0,0,up
31.33,0,0,up
31.34,0,0,up
31.35,0,0,up
31.36,0,0,up
31.37,0,0,up
31.38,0,0,up
31.39,0,0,up
31.4,0,0,up
31.41,0,0,up
31.42,0,0,up
31.43,0,0,up
31.44,0,0,up
31.45,0,0,up
31.46,0,0,up
31.47,0,0,up
31.48,0,0,up
31.49,0,0,up
31.5,0,0,up
31.51,0,0,up
31.52,0,0,up
31.53,0,0,up
31.54,0,0,up
31.55,0,0,up
31.56,0,0,up
31.57,0,0,up
31.58,0,0,up
31.59,0,0,up
31.6,0,0,up
31.61,0,0,up
31.62,0,0,up
31.63,0,0,up
31.64,0,0,up
31.65,0,0,up
31.66,0,0,up
31.67,0,0,up
31.68,0,0,up
31.69,0,0,up
31.7,0,0,up
31.71,0,0,up
31.72,0,0,up
31.73,0,0,up
31.74,0,0,up
31.75,0,0,up
31.76,0,0,up
31.77,0,0,up
31.78,0,0,up
31.79,0,0,up
31.8,0,0,up
31.81,0,0,up
31.82,0,0,up
31.83,0,0,up
31.84,0,0,up
31.85,0,0,up
31.86,0,0,up
31.87,0,0,up
31.88,0,0,up
31.89,0,0,up
31.9,0,0,up
31.91,0,0,up
31.92,0,0,up
31.93,0,0,up
31.94,0,0,up
31.95,0,0,up
31.96,0,0,up
31.97,0,0,up
31.98,0,0,up
31.99,0,0,up
32,0,0,up
32.01,0,0,up
32.02,0,0,up
32.03,0,0,up
32.04,0,0,up
32.05,0,0,up
32.06,0,0,up
32.07,0,0,up
32.08,0,0,up
32.09,0,0,up
32.1,0,0,up
32.11,0,0,up
32.12,0,0,up
32.13,0,0,up
32.14,0,0,up
32.15,0,0,up
32.16,0,0,up
32.17,0,0,up
32.18,0,0,up
32.19,0,0,up
32.2,0,0,up
32.21,0,0,up
32.22,0,0,up
32.23,0,0,up
32.24,0,0,up
32.25,0,0,up
32.26,0,0,up
32.27,0,0,up
32.28,0,0,up
32.29,0,0,up
32.3,0,0,up
32.31,0,0,up
32.32,0,0,up
32.33,0,0,up
32.34,0,0,up
32.35,0,0,up
32.36,0,0,up
32.37,0,0,up
32.38,0,0,up
32.39,0,0,up
32.4,0,0,up
32.41,0,0,up
32.42,0,0,up
32.43,0,0,up
32.44,0,0,up
32.45,0,0,up
32.46,0,0,up
32.47,0,0,up
32.48,0,0,up
32.49,0,0,up
32.5,0,0,up
32.51,0,0,up
32.52,0,0,up
32.53,0,0,up
32.54,0,0,up
32.55,0,0,up
32.56,0,0,up
32.57,0,0,up
32.58,0,0,up
32.59,0,0,up
32.6,0,0,up
32.61,0,0,up
32.62,0,0,up
32.63,0,0,up
32.64,0,0,up
32.65,0,0,up
32.66,0,0,up
32.67,0,0,up
32.68,0,0,up
32.69,0,0,up
32.7,0,0,up
32.71,0,0,up
32.72,0,0,up
32.73,0,0,up
32.74,0,0,up
32.75,0,0,up
32.76,0,0,up
32.77,0,0,up
32.78,0,0,up
32.79,0,0,up
32.8,0,0,up
32.81,0,0,up
32.82,0,0,up
32.83,0,0,up
32.84,0,0,up
32.85,0,0,up
32.86,0,0,up
32.87,0,0,up
32.88,0,0,up
32.89,0,0,up
32.9,0,0,up
32.91,0,0,up
32.92,0,0,up
32.93,0,0,up
32.94,0,0,up
32.95,0,0,up
32.96,0,0,up
32.97,0,0,up
32.98,0,0,up
32.99,0,0,up
33,2,0,up
33.01,2,0,up
33.02,2,0,up
33.03,2,0,up
33.04,2,0,up
33.05,2,0,up
33.06,2,0,up
33.07,2,0,up
33.08,2,0,up
33.09,2,0,up
33.1,2,0,up
33.11,2,0,up
33.12,2,0,up
33.13,2,0,up
33.14,2,0,up
33.15,2,0,up
33.16,2,0,up
33.17,2,0,up
33.18,2,0,up
33.19,2,0,up
33.2,2,0,up
33.21,2,0,up
33.22,2,0,up
33.23,2,0,up
33.24,2,0,up
33.25,2,0,up
33.26,2,0,up
33.27,2,0,up
33.28,2,0,up
33.29,2,0,up
33.3,2,0,up
33.31,2,0,up
33.32,2,0,up
33.33,2,0,up
33.34,2,0,up
33.35,2,0,up
33.36,2,0,up
33.37,2,0,up
33.38,2,0,up
33.39,2,0,up
33.4,2,0,up
33.41,2,0,up
33.42,2,0,up
33.43,2,0,up
33.44,2,0,up
33.45,2,0,up
33.46,2,0,up
33.47,2,0,up
33.48,2,0,up
33.49,2,0,up
33.5,2,0,up
33.51,2,0,up
33.52,2,0,up
33.53,2,0,up
33.54,2,0,up
33.55,2,0,up
33.56,2,0,up
33.57,2,0,up
33.58,2,0,up
33.59,2,0,up
33.6,2,0,up
33.61,2,0,up
33.62,2,0,up
33.63,2,0,up
33.64,2,0,up
33.65,2,0,up
33.66,2,0,up
33.67,2,0,up
33.68,2,0,up
33.69,2,0,up
33.7,2,0,up
33.71,2,0,up
33.72,2,0,up
33.73,2,0,up
33.74,2,0,up
33.75,2,0,up
33.76,2,0,up
33.77,2,0,up
33.78,2,0,up
33.79,2,0,up
33.8,2,0,up
33.81,2,0,up
33.82,2,0,up
33.83,2,0,up
33.84,2,0,up
33.85,2,0,up
33.86,2,0,up
33.87,2,0,up
33.88,2,0,up
33.89,2,0,up
33.9,2,0,up
33.91,2,0,up
33.92,2,0,up
33.93,2,0,up
33.94,2,0,up
33.95,2,0,up
33.96,2,0,up
33.97,2,0,up
33.98,2,0,up
33.99,2,0,up
34,2,0,up
34.01,2,0,up
34.02,2,0,up
34.03,2,0,up
34.04,2,0,up
34.05,2,0,up
34.06,2,0,up
34.07,2,0,up
34.08,2,0,up
34.09,2,0,up
34.1,2,0,up
34.11,2,0,up
34.12,2,0,up
34.13,2,0,up
34.14,2,0,up
34.15,2,0,up
34.16,2,0,up
34.17,2,0,up
34.18,2,0,up
34.19,2,0,up
34.2,2,0,up
34.21,2,0,up
34.22,2,0,up
34.23,2,0,up
34.24,2,0,up
34.25,2,0,up
34.26,2,0,up
34.27,2,0,up
34.28,2,0,up
34.29,2,0,up
34.3,2,0,up
34.31,2,0,up
34.32,2,0,up
34.33,2,0,up
34.34,2,0,up
34.35,2,0,up
34.36,2,0,up
34.37,2,0,up
34.38,2,0,up
34.39,2,0,up
34.4,2,0,up
34.41,2,0,up
34.42,2,0,up
34.43,2,0,up
34.44,2,0,up
34.45,2,0,up
34.46,2,0,up
34.47,2,0,up
34.48,2,0,up
34.49,2,0,up
34.5,2,0,up
34.51,2,0,up
34.52,2,0,up
34.53,2,0,up
34.54,2,0,up
34.55,2,0,up
34.56,2,0,up
34.57,2,0,up
34.58,2,0,up
34.59,2,0,up
34.6,2,0,up
34.61,2,0,up
34.62,2,0,up
34.63,2,0,up
34.64,2,0,up
34.65,2,0,up
34.66,2,0,up
34.67,2,0,up
34.68,2,0,up
34.69,2,0,up
34.7,2,0,up
34.71,2,0,up
34.72,2,0,up
34.73,2,0,up
34.74,2,0,up
34.75,2,0,up
34.76,2,0,up
34.77,2,0,up
34.78,2,0,up
34.79,2,0,up
34.8,2,0,up
34.81,2,0,up
34.82,2,0,up
34.83,2,0,up
34.84,2,0,up
34.85,2,0,up
34.86,2,0,up
34.87,2,0,up
34.88,2,0,up
34.89,2,0,up
34.9,2,0,up
34.91,2,0,up
34.92,2,0,up
34.93,2,0,up
34.94,2,0,up
34.95,2,0,up
34.96,2,0,up
34.97,2,0,up
34.98,2,0,up
34.99,2,0,up
35,2,0,up
35.01,2,0,up
35.02,2,0,up
35.03,2,0,up
35.04,2,0,up
35.05,2,0,up
35.06,2,0,up
35.07,2,0,up
35.08,2,0,up
35.09,2,0,up
35.1,2,0,up
35.11,2,0,up
35.12,2,0,up
35.13,2,0,up
35.14,2,0,up
35.15,2,0,up
35.16,2,0,up
35.17,2,0,up
35.18,2,0,up
35.19,2,0,up
35.2,2,0,up
35.21,2,0,up
35.22,2,0,up
35.23,2,0,up
35.24,2,0,up
35.25,2,0,up
35.26,2,0,up
35.27,2,0,up
35.28,2,0,up
35.29,2,0,up
35.3,2,0,up
35.31,2,0,up
35.32,2,0,up
35.33,2,0,up
35.34,2,0,up
35.35,2,0,up
35.36,2,0,up
35.37,2,0,up
35.38,2,0,up
35.39,2,0,up
35.4,2,0,up
35.41,2,0,up
35.42,2,0,up
35.43,2,0,up
35.44,2,0,up
35.45,2,0,up
35.46,2,0,up
35.47,2,0,up
35.48,2,0,up
35.49,2,0,up
35.5,2,0,up
35.51,2,0,up
35.52,2,0,up
35.53,2,0,up
35.54,2,0,up
35.55,2,0,up
35.56,2,0,up
35.57,2,0,up
35.58,2,0,up
35.59,2,0,up
35.6,2,0,up
35.61,2,0,up
35.62,2,0,up
35.63,2,0,up
35.64,2,0,up
35.65,2,0,up
35.66,2,0,up
35.67,2,0,up
35.68,2,0,up
35.69,2,0,up
35.7,2,0,up
35.71,2,0,up
35.72,2,0,up
35.73,2,0,up
35.74,2,0,up
35.75,2,0,up
35.76,2,0,up
35.77,2,0,up
35.78,2,0,up
35.79,2,0,up
35.8,2,0,up
35.81,2,0,up
35.82,2,0,up
35.83,2,0,up
35.84,2,0,up
35.85,2,0,up
35.86,2,0,up
35.87,2,0,up
35.88,2,0,up
35.89,2,0,up
35.9,2,0,up
35.91,2,0,up
35.92,2,0,up
35.93,2,0,up
35.94,2,0,up
35.95,2,0,up
35.96,2,0,up
35.97,2,0,up
35.98,2,0,up
35.99,2,0,up
36,4,0,up
36.01,4,0,up
36.02,4,0,up
36.03,4,0,up
36.04,4,0,up
36.05,4,0,up
36.06,4,0,up
36.07,4,0,up
36.08,4,0,up
36.09,4,1,up
36.1,4,3,up
36.11,4,6,up
36.12,4,9,up
36.13,4,11.5,up
36.14,4,14,up
36.15,4,16,up
36.16,4,18,up
36.17,4,19.5,up
36.18,4,22,up
36.19,4,23.5,up
36.2,4,24.5,up
36.21,4,25,up
36.22,4,26.5,up
36.23,4,28,up
36.24,4,29.5,up
36.25,4,31,up
36.26,4,33.5,up
36.27,4,34.5,up
36.28,4,35,up
36.29,4,36,up
36.3,4,37.5,up
36.31,4,37.5,up
36.32,4,39,up
36.33,4,40.5,up
36.34,4,41.5,up
36.35,4,42,up
36.36,4,44.5,up
36.37,4,45.5,up
36.38,4,46,up
36.39,4,47,up
36.4,4,48,up
36.41,4,47,up
36.42,4,47.5,up
36.43,4,48,up
36.44,4,48.5,up
36.45,4,49,up
36.46,4,51.5,up
36.47,4,52,up
36.48,4,53,up
36.49,4,53,up
36.5,4,54,up
36.51,4,52.5,up
36.52,4,53,up
36.53,4,53.5,up
36.54,4,54,up
36.55,4,54,up
36.56,4,54.5,up
36.57,4,54.5,up
36.58,4,54.5,up
36.59,4,55.5,up
36.6,4,56,up
36.61,4,57,up
36.62,4,57.5,up
36.63,4,58,up
36.64,4,59,up
36.65,4,59.5,up
36.66,4,62.5,up
36.67,4,63,up
36.68,4,64,up
36.69,4,64,up
36.7,4,64,up
36.71,4,61.5,up
36.72,4,61.5,up
36.73,4,62.5,up
36.74,4,62,up
36.75,4,62.5,up
36.76,4,63,up
36.77,4,63.5,up
36.78,4,63,up
36.79,4,63.5,up
36.8,4,64,up
36.81,4,64,up
36.82,4,64,up
36.83,4,64.5,up
36.84,4,65,up
36.85,4,66,up
36.86,4,66.5,up
36.87,4,67,up
36.88,4,67.5,up
36.89,4,68,up
36.9,4,67.5,up
36.91,4,67.5,up
36.92,4,68.5,up
36.93,4,67.5,up
36.94,4,67.5,up
36.95,4,67,up
36.96,4,67.5,up
36.97,4,66.5,up
36.98,4,67.5,up
36.99,4,67.5,up
37,4,68,up
37.01,4,67.5,up
37.02,4,68,up
37.03,4,67.5,up
37.04,4,68,up
37.05,4,68,up
37.06,4,68.5,up
37.07,4,69,up
37.08,4,69.5,up
37.09,4,70,up
37.1,4,71,up
37.11,4,71.5,up
37.12,4,71.5,up
37.13,4,72,up
37.14,4,72,up
37.15,4,71,up
37.16,4,71,up
37.17,4,71,up
37.18,4,71,up
37.19,4,70.5,up
37.2,4,71.5,up
37.21,4,71.5,up
37.22,4,71.5,up
37.23,4,71,up
37.24,4,72,up
37.25,4,71.5,up
37.26,4,71.5,up
37.27,4,72,up
37.28,4,73,up
37.29,4,72,up
37.3,4,73.5,up
37.31,4,74,up
37.32,4,74,up
37.33,4,73.5,up
37.34,4,75,up
37.35,4,74.5,up
37.36,4,74,up
37.37,4,73.5,up
37.38,4,74,up
37.39,4,73,up
37.4,4,72.5,up
37.41,4,73.5,up
37.42,4,74,up
37.43,4,73,up
37.44,4,73.5,up
37.45,4,73.5,up
37.46,4,72,up
37.47,4,72,up
37.48,4,73,up
37.49,4,73,up
37.5,4,73,up
37.51,4,74.5,up
37.52,4,75,up
37.53,4,75,up
37.54,4,74.5,up
37.55,4,75,up
37.56,4,75,up
37.57,4,74.5,up
37.58,4,74.5,up
37.59,4,74.5,up
37.6,4,74.5,up
37.61,4,74,up
37.62,4,74,up
37.63,4,73.5,up
37.64,4,74,up
37.65,4,74,up
37.66,4,74.5,up
37.67,4,75,up
37.68,4,76,up
37.69,4,76.5,up
37.7,4,76,up
37.71,4,76,up
37.72,4,76.5,up
37.73,4,76,up
37.74,4,76,up
37.75,4,76.5,up
37.76,4,76.5,up
37.77,4,75.5,up
37.78,4,75.5,up
37.79,4,75,up
37.8,4,75,up
37.81,4,74.5,up
37.82,4,75,up
37.83,4,74.5,up
37.84,4,74.5,up
37.85,4,74,up
37.86,4,75,up
37.87,4,74.5,up
37.88,4,75.5,up
37.89,4,76,up
37.9,4,77,up
37.91,4,76.5,up
37.92,4,77.5,up
37.93,4,77,up
37.94,4,77.5,up
37.95,4,77,up
37.96,4,76.5,up
37.97,4,76,up
37.98,4,76.5,up
37.99,4,75,up
38,4,75.5,up
38.01,4,75.5,up
38.02,4,76,up
38.03,4,75,up
38.04,4,75.5,up
38.05,4,75,up
38.06,4,75,up
38.07,4,74.5,up
38.08,4,76,up
38.09,4,75.5,up
38.1,4,76,up
38.11,4,77,up
38.12,4,77,up
38.13,4,76,up
38.14,4,77.5,up
